id,gender_cd,wave,num_dates,partner_id,age,field_cd,race_cd,career_cd,prob,decision,rate_p_attr,rate_p_sinc,rate_p_intel,rate_p_fun,rate_p_amb,gender_p_attr,gender_p_sinc,gender_p_intel,gender_p_fun,gender_p_amb,gender_prob,weight
323,0,13,9,338,25,5.0,4.0,2.0,5,0,6,7,7,6,6,0,0,0,0,0,0,0.1111111111111111
194,0,9,20,215,24,3.0,2.0,3.0,6,1,9,9,9,9,9,0,0,0,0,0,0,0.05
35,0,2,16,53,25,2.0,2.0,7.0,7,1,8,8,8,8,8,0,0,0,0,0,0,0.0625
230,1,9,20,200,42,13.0,2.0,7.0,4,0,6,6,6,4,7,6,6,6,4,7,4,0.05
426,1,16,6,418,24,8.0,2.0,13.0,4,0,4,7,6,5,5,4,7,6,5,5,4,0.16666666666666666
208,0,9,20,220,25,10.0,1.0,7.0,5,1,5,10,10,9,9,0,0,0,0,0,0,0.05
436,0,17,14,453,23,1.0,2.0,1.0,10,0,7,10,8,8,8,0,0,0,0,0,0,0.07142857142857142
282,1,11,21,258,23,5.0,1.0,7.0,6,1,8,8,8,8,8,8,8,8,8,8,6,0.047619047619047616
220,1,9,20,204,25,13.0,6.0,6.0,7,0,7,8,8,8,10,7,8,8,8,10,7,0.05
80,0,4,18,104,27,10.0,4.0,2.0,7,1,8,8,8,6,8,0,0,0,0,0,0,0.05555555555555555
338,1,13,10,326,27,5.0,6.0,7.0,7,1,5,8,8,8,8,5,8,8,8,8,7,0.1
368,1,14,20,352,24,13.0,6.0,6.0,6,0,7,9,8,7,6,7,9,8,7,6,6,0.05
46,1,2,19,27,26,8.0,2.0,7.0,7,1,9,8,8,8,7,9,8,8,8,7,7,0.05263157894736842
206,0,9,20,217,31,8.0,1.0,9.0,7,0,9,5,9,6,6,0,0,0,0,0,0,0.05
355,0,14,18,371,24,3.0,2.0,3.0,6,0,9,8,8,8,8,0,0,0,0,0,0,0.05555555555555555
208,0,9,20,223,25,10.0,1.0,7.0,5,0,5,5,5,5,5,0,0,0,0,0,0,0.05
289,1,11,21,270,28,8.0,4.0,7.0,3,0,5,5,7,5,5,5,5,7,5,5,3,0.047619047619047616
371,1,14,20,360,27,8.0,2.0,9.0,10,1,7,7,8,2,5,7,7,8,2,5,10,0.05
198,0,9,20,230,23,13.0,4.0,7.0,6,0,5,5,5,5,5,0,0,0,0,0,0,0.05
218,1,9,20,199,24,10.0,2.0,2.0,5,0,4,4,6,6,6,4,4,6,6,6,5,0.05
409,1,15,18,395,23,5.0,2.0,2.0,6,0,7,6,7,6,5,7,6,7,6,5,6,0.05555555555555555
230,1,9,20,203,42,13.0,2.0,7.0,3,1,7,7,8,7,5,7,7,8,7,5,3,0.05
29,0,2,16,47,22,11.0,2.0,9.0,4,0,5,6,6,7,6,0,0,0,0,0,0,0.0625
19,1,1,10,7,28,8.0,2.0,7.0,9,1,9,7,9,9,9,9,7,9,9,9,9,0.1
434,0,17,14,443,27,11.0,2.0,15.0,8,0,6,7,8,9,7,0,0,0,0,0,0,0.07142857142857142
280,1,11,21,266,25,10.0,2.0,2.0,1,0,8,7,7,8,5,8,7,7,8,5,1,0.047619047619047616
372,1,14,20,358,27,8.0,2.0,10.0,5,1,9,8,8,6,7,9,8,8,6,7,5,0.05
446,1,17,11,433,28,8.0,3.0,7.0,3,1,5,8,7,7,4,5,8,7,7,4,3,0.09090909090909091
93,0,4,18,98,29,5.0,2.0,2.0,4,0,6,6,6,6,6,0,0,0,0,0,0,0.05555555555555555
169,1,7,16,157,28,10.0,2.0,2.0,8,1,10,8,8,9,9,10,8,8,9,9,8,0.0625
392,0,15,19,405,26,6.0,2.0,6.0,2,0,5,10,10,7,10,0,0,0,0,0,0,0.05263157894736842
453,1,17,11,430,27,1.0,4.0,1.0,5,0,5,4,5,5,5,5,4,5,5,5,5,0.09090909090909091
150,0,7,16,160,31,7.0,2.0,2.0,1,0,9,7,7,7,7,0,0,0,0,0,0,0.0625
226,1,9,20,213,23,8.0,2.0,6.0,9,0,6,7,6,7,6,6,7,6,7,6,9,0.05
272,0,11,21,277,25,11.0,2.0,11.0,8,1,7,7,8,7,8,0,0,0,0,0,0,0.047619047619047616
447,1,17,11,432,26,13.0,4.0,7.0,8,0,6,5,7,6,5,6,5,7,6,5,8,0.09090909090909091
367,1,14,20,355,27,13.0,2.0,13.0,7,0,7,7,6,8,6,7,7,6,8,6,7,0.05
291,1,11,21,272,27,10.0,4.0,4.0,6,1,7,8,7,6,7,7,8,7,6,7,6,0.047619047619047616
412,1,15,18,380,27,8.0,2.0,7.0,6,1,8,7,8,8,8,8,7,8,8,8,6,0.05555555555555555
394,0,15,19,405,24,6.0,2.0,6.0,5,0,5,7,8,6,7,0,0,0,0,0,0,0.05263157894736842
281,1,11,21,271,27,3.0,2.0,2.0,2,0,5,6,7,4,6,5,6,7,4,6,2,0.047619047619047616
232,1,9,20,206,31,13.0,2.0,9.0,3,0,6,7,6,5,6,6,7,6,5,6,3,0.05
407,1,15,18,379,24,14.0,2.0,6.0,5,0,7,6,7,6,9,7,6,7,6,9,5,0.05555555555555555
404,1,15,18,396,23,5.0,2.0,7.0,4,0,5,7,7,4,5,5,7,7,4,5,4,0.05555555555555555
47,1,2,19,39,30,8.0,2.0,2.0,6,1,3,7,6,5,5,3,7,6,5,5,6,0.05263157894736842
218,1,9,20,208,24,10.0,2.0,2.0,4,1,7,6,6,8,7,7,6,6,8,7,4,0.05
107,1,4,18,89,21,7.0,2.0,2.0,6,0,8,7,9,6,9,8,7,9,6,9,6,0.05555555555555555
75,1,3,10,58,24,1.0,6.0,1.0,5,1,7,6,6,6,8,7,6,6,6,8,5,0.1
230,1,9,20,199,42,13.0,2.0,7.0,3,1,8,6,6,5,5,8,6,6,5,5,3,0.05
188,1,8,10,179,21,5.0,2.0,2.0,1,0,7,6,6,6,5,7,6,6,6,5,1,0.1
365,1,14,20,345,30,8.0,2.0,10.0,5,0,3,8,6,6,5,3,8,6,6,5,5,0.05
113,0,5,10,125,21,8.0,2.0,10.0,2,1,10,9,10,10,10,0,0,0,0,0,0,0.1
11,1,1,10,7,27,8.0,2.0,2.0,4,0,7,8,8,8,7,7,8,8,8,7,4,0.1
47,1,2,19,27,30,8.0,2.0,2.0,6,1,7,5,6,6,4,7,5,6,6,4,6,0.05263157894736842
416,0,16,8,425,25,3.0,3.0,3.0,5,0,3,5,7,4,8,0,0,0,0,0,0,0.125
101,1,4,18,90,22,8.0,4.0,7.0,5,1,6,9,9,6,8,6,9,9,6,8,5,0.05555555555555555
366,1,14,20,352,27,8.0,2.0,6.0,6,0,6,8,7,6,5,6,8,7,6,5,6,0.05
256,0,11,21,290,24,4.0,4.0,4.0,6,0,7,6,6,6,5,0,0,0,0,0,0,0.047619047619047616
119,0,5,10,125,19,16.0,3.0,1.0,8,1,6,8,8,9,8,0,0,0,0,0,0,0.1
181,0,8,10,185,22,4.0,1.0,2.0,6,1,6,8,9,6,10,0,0,0,0,0,0,0.1
402,1,15,18,395,29,2.0,4.0,7.0,2,0,6,7,5,6,5,6,7,5,6,5,2,0.05555555555555555
77,0,4,18,110,22,11.0,2.0,11.0,4,1,8,9,8,9,9,0,0,0,0,0,0,0.05555555555555555
56,0,3,10,75,23,11.0,2.0,9.0,6,0,3,10,9,2,9,0,0,0,0,0,0,0.1
436,0,17,14,444,23,1.0,2.0,1.0,10,0,10,9,9,10,10,0,0,0,0,0,0,0.07142857142857142
345,0,14,18,368,24,10.0,2.0,4.0,6,1,8,10,9,9,7,0,0,0,0,0,0,0.05555555555555555
21,0,2,16,51,21,5.0,4.0,10.0,1,0,7,4,6,4,4,0,0,0,0,0,0,0.0625
37,0,2,16,49,27,3.0,2.0,7.0,3,0,6,5,5,4,4,0,0,0,0,0,0,0.0625
194,0,9,20,230,24,3.0,2.0,3.0,5,0,6,10,9,8,8,0,0,0,0,0,0,0.05
386,0,15,19,404,26,3.0,2.0,3.0,5,0,7,7,7,7,7,0,0,0,0,0,0,0.05263157894736842
288,1,11,21,271,27,3.0,2.0,2.0,3,0,5,7,3,3,3,5,7,3,3,3,3,0.047619047619047616
104,1,4,18,87,27,10.0,2.0,2.0,4,0,7,6,6,6,6,7,6,6,6,6,4,0.05555555555555555
125,1,5,10,120,21,4.0,2.0,4.0,7,1,9,8,7,8,7,9,8,7,8,7,7,0.1
393,0,15,19,397,22,6.0,2.0,6.0,7,1,8,8,8,8,7,0,0,0,0,0,0,0.05263157894736842
168,1,7,16,148,23,10.0,4.0,10.0,6,1,7,8,8,6,6,7,8,8,6,6,6,0.0625
47,1,2,19,24,30,8.0,2.0,2.0,6,1,6,6,6,5,6,6,6,6,5,6,6,0.05263157894736842
99,1,4,18,82,28,1.0,2.0,1.0,8,1,4,8,7,4,3,4,8,7,4,3,8,0.05555555555555555
258,0,11,21,283,25,9.0,6.0,2.0,7,1,9,10,8,6,7,0,0,0,0,0,0,0.047619047619047616
31,0,2,16,48,24,1.0,2.0,1.0,8,1,8,9,8,8,8,0,0,0,0,0,0,0.0625
258,0,11,21,284,25,9.0,6.0,2.0,5,1,6,10,9,9,4,0,0,0,0,0,0,0.047619047619047616
33,0,2,16,51,30,3.0,2.0,6.0,1,0,7,5,9,1,9,0,0,0,0,0,0,0.0625
164,1,7,16,156,27,7.0,2.0,2.0,5,0,8,8,10,7,9,8,8,10,7,9,5,0.0625
201,0,9,20,220,25,8.0,2.0,7.0,3,0,3,8,8,3,8,0,0,0,0,0,0,0.05
262,0,11,21,279,29,3.0,2.0,10.0,2,0,7,7,8,7,6,0,0,0,0,0,0,0.047619047619047616
336,1,13,10,325,25,17.0,3.0,17.0,3,0,6,8,8,7,5,6,8,8,7,5,3,0.1
288,1,11,21,254,27,3.0,2.0,2.0,5,0,5,5,7,5,5,5,5,7,5,5,5,0.047619047619047616
89,0,4,18,103,27,8.0,2.0,2.0,5,0,8,9,8,7,8,0,0,0,0,0,0,0.05555555555555555
364,1,14,20,358,27,8.0,3.0,7.0,5,1,7,7,9,5,10,7,7,9,5,10,5,0.05
21,0,2,16,53,21,5.0,4.0,10.0,1,0,6,8,7,7,7,0,0,0,0,0,0,0.0625
54,1,2,19,23,28,8.0,2.0,7.0,5,1,6,7,7,7,9,6,7,7,7,9,5,0.05263157894736842
374,1,14,20,344,30,8.0,4.0,7.0,6,0,6,4,5,6,4,6,4,5,6,4,6,0.05
108,1,4,18,84,24,5.0,2.0,5.0,5,1,7,8,9,8,8,7,8,9,8,8,5,0.05555555555555555
198,0,9,20,220,23,13.0,4.0,7.0,2,0,3,2,8,4,5,0,0,0,0,0,0,0.05
216,1,9,20,209,27,8.0,2.0,7.0,5,1,6,9,9,8,7,6,9,9,8,7,5,0.05
53,1,2,19,31,28,4.0,2.0,4.0,8,1,8,8,9,8,9,8,8,9,8,9,8,0.05263157894736842
366,1,14,20,351,27,8.0,2.0,6.0,5,0,6,8,8,6,6,6,8,8,6,6,5,0.05
281,1,11,21,253,27,3.0,2.0,2.0,2,0,3,6,8,4,5,3,6,8,4,5,2,0.047619047619047616
411,1,15,18,393,34,8.0,2.0,7.0,8,0,5,10,7,7,4,5,10,7,7,4,8,0.05555555555555555
410,1,15,18,396,27,8.0,2.0,7.0,4,0,3,4,3,2,3,3,4,3,2,3,4,0.05555555555555555
347,0,14,18,372,26,9.0,1.0,13.0,2,1,7,9,8,9,7,0,0,0,0,0,0,0.05555555555555555
79,0,4,18,96,26,5.0,4.0,5.0,5,0,7,7,7,5,5,0,0,0,0,0,0,0.05555555555555555
414,1,15,18,387,29,8.0,2.0,7.0,5,1,10,10,10,5,8,10,10,10,5,8,5,0.05555555555555555
211,0,9,20,232,28,13.0,2.0,9.0,7,0,5,10,10,10,9,0,0,0,0,0,0,0.05
421,0,16,8,429,25,11.0,4.0,11.0,6,1,7,6,8,7,8,0,0,0,0,0,0,0.125
392,0,15,19,401,26,6.0,2.0,6.0,5,0,5,9,9,4,9,0,0,0,0,0,0,0.05263157894736842
131,1,5,10,116,19,5.0,4.0,10.0,1,0,5,5,5,5,5,5,5,5,5,5,1,0.1
255,0,11,21,277,26,10.0,4.0,4.0,6,0,6,6,6,6,6,0,0,0,0,0,0,0.047619047619047616
62,0,3,10,68,26,1.0,3.0,1.0,5,0,6,7,7,5,6,0,0,0,0,0,0,0.1
247,1,10,9,242,25,10.0,4.0,2.0,5,1,8,6,6,6,3,8,6,6,6,3,5,0.1111111111111111
435,0,17,14,442,22,1.0,1.0,1.0,5,0,6,10,8,5,9,0,0,0,0,0,0,0.07142857142857142
261,0,11,21,281,26,10.0,4.0,2.0,5,0,6,8,9,6,6,0,0,0,0,0,0,0.047619047619047616
336,1,13,10,322,25,17.0,3.0,17.0,1,0,6,8,8,8,8,6,8,8,8,8,1,0.1
23,0,2,16,46,21,3.0,4.0,3.0,5,1,7,6,7,7,7,0,0,0,0,0,0,0.0625
267,0,11,21,291,26,10.0,4.0,4.0,6,0,4,7,7,6,7,0,0,0,0,0,0,0.047619047619047616
406,1,15,18,379,27,8.0,4.0,7.0,6,1,5,6,6,6,8,5,6,6,6,8,6,0.05555555555555555
283,1,11,21,268,27,5.0,4.0,7.0,10,1,10,10,10,10,10,10,10,10,10,10,10,0.047619047619047616
155,0,7,16,163,27,8.0,2.0,9.0,6,0,6,7,6,6,5,0,0,0,0,0,0,0.0625
265,0,11,21,280,32,1.0,2.0,2.0,3,1,8,10,10,5,8,0,0,0,0,0,0,0.047619047619047616
430,0,17,14,444,22,9.0,4.0,2.0,1,0,7,6,8,7,8,0,0,0,0,0,0,0.07142857142857142
102,1,4,18,92,32,10.0,2.0,2.0,7,1,7,8,8,6,8,7,8,8,6,8,7,0.05555555555555555
360,0,14,18,366,24,3.0,6.0,3.0,6,1,6,7,6,7,7,0,0,0,0,0,0,0.05555555555555555
233,1,9,20,213,29,13.0,4.0,7.0,6,1,8,8,8,8,8,8,8,8,8,8,6,0.05
130,1,5,10,117,20,5.0,4.0,10.0,2,0,6,6,6,3,8,6,6,6,3,8,2,0.1
90,0,4,18,100,23,10.0,4.0,10.0,1,1,5,8,8,6,7,0,0,0,0,0,0,0.05555555555555555
343,0,14,18,362,32,10.0,2.0,4.0,4,1,5,5,7,7,7,0,0,0,0,0,0,0.05555555555555555
174,0,8,10,184,29,8.0,4.0,7.0,6,1,5,6,6,6,6,0,0,0,0,0,0,0.1
44,1,2,19,28,24,3.0,2.0,2.0,5,1,5,5,5,5,6,5,5,5,5,6,5,0.05263157894736842
249,1,10,9,236,33,8.0,6.0,7.0,6,0,9,9,9,6,7,9,9,9,6,7,6,0.1111111111111111
86,0,4,18,95,22,3.0,2.0,2.0,6,0,6,8,6,7,7,0,0,0,0,0,0,0.05555555555555555
352,0,14,18,369,29,9.0,6.0,6.0,7,1,7,7,7,9,7,0,0,0,0,0,0,0.05555555555555555
50,1,2,19,28,27,1.0,1.0,1.0,7,0,6,8,8,7,8,6,8,8,7,8,7,0.05263157894736842
95,1,4,18,91,26,8.0,2.0,7.0,6,1,7,7,8,7,8,7,7,8,7,8,6,0.05555555555555555
263,0,11,21,291,26,3.0,1.0,10.0,4,0,4,10,10,8,10,0,0,0,0,0,0,0.047619047619047616
387,0,15,19,397,25,3.0,2.0,3.0,7,0,7,8,8,7,8,0,0,0,0,0,0,0.05263157894736842
350,0,14,18,364,31,10.0,2.0,4.0,6,0,5,8,6,6,5,0,0,0,0,0,0,0.05555555555555555
143,0,7,16,163,33,1.0,2.0,1.0,6,1,9,8,9,8,9,0,0,0,0,0,0,0.0625
344,0,14,18,369,26,13.0,3.0,9.0,9,1,6,6,7,9,8,0,0,0,0,0,0,0.05555555555555555
291,1,11,21,265,27,10.0,4.0,4.0,5,0,4,9,9,6,6,4,9,9,6,6,5,0.047619047619047616
55,1,2,19,38,23,1.0,1.0,1.0,10,1,8,10,10,10,10,8,10,10,10,10,10,0.05263157894736842
372,1,14,20,348,27,8.0,2.0,10.0,5,0,5,9,7,6,5,5,9,7,6,5,5,0.05
11,1,1,10,8,27,8.0,2.0,2.0,4,0,8,7,6,6,6,8,7,6,6,6,4,0.1
394,0,15,19,404,24,6.0,2.0,6.0,8,1,8,7,7,7,7,0,0,0,0,0,0,0.05263157894736842
226,1,9,20,201,23,8.0,2.0,6.0,8,0,6,7,7,7,5,6,7,7,7,5,8,0.05
410,1,15,18,385,27,8.0,2.0,7.0,8,1,9,10,5,7,3,9,10,5,7,3,8,0.05555555555555555
69,1,3,10,61,28,8.0,2.0,7.0,4,0,2,8,8,4,6,2,8,8,4,6,4,0.1
192,1,8,10,182,24,8.0,2.0,7.0,4,0,3,8,7,6,7,3,8,7,6,7,4,0.1
194,0,9,20,225,24,3.0,2.0,3.0,6,0,7,10,10,8,9,0,0,0,0,0,0,0.05
406,1,15,18,385,27,8.0,4.0,7.0,2,1,8,8,6,8,8,8,8,6,8,8,2,0.05555555555555555
378,1,14,20,350,29,8.0,2.0,7.0,7,1,8,8,6,8,9,8,8,6,8,9,7,0.05
255,0,11,21,282,26,10.0,4.0,4.0,6,0,6,7,7,7,7,0,0,0,0,0,0,0.047619047619047616
198,0,9,20,228,23,13.0,4.0,7.0,6,0,8,8,8,8,8,0,0,0,0,0,0,0.05
435,0,17,14,451,22,1.0,1.0,1.0,1,0,1,8,8,4,7,0,0,0,0,0,0,0.07142857142857142
355,0,14,18,378,24,3.0,2.0,3.0,5,0,7,6,6,5,6,0,0,0,0,0,0,0.05555555555555555
224,1,9,20,204,32,3.0,2.0,15.0,4,0,6,2,3,1,3,6,2,3,1,3,4,0.05
6,0,1,10,12,23,1.0,4.0,1.0,6,1,6,9,9,6,8,0,0,0,0,0,0,0.1
452,1,17,11,432,29,8.0,4.0,7.0,6,1,7,9,7,8,6,7,9,7,8,6,6,0.09090909090909091
263,0,11,21,275,26,3.0,1.0,10.0,1,0,5,10,9,7,7,0,0,0,0,0,0,0.047619047619047616
130,1,5,10,114,20,5.0,4.0,10.0,2,0,1,1,6,2,5,1,1,6,2,5,2,0.1
214,1,9,20,200,23,10.0,2.0,2.0,3,1,9,5,6,7,6,9,5,6,7,6,3,0.05
433,0,17,14,453,30,15.0,6.0,6.0,5,0,2,7,7,2,7,0,0,0,0,0,0,0.07142857142857142
161,1,7,16,153,22,10.0,2.0,10.0,3,0,7,9,6,6,5,7,9,6,6,5,3,0.0625
266,0,11,21,293,28,16.0,2.0,10.0,5,0,4,5,4,5,6,0,0,0,0,0,0,0.047619047619047616
70,1,3,10,56,26,8.0,2.0,7.0,3,1,8,6,7,7,7,8,6,7,7,7,3,0.1
36,0,2,16,45,26,2.0,2.0,4.0,5,0,2,2,5,2,8,0,0,0,0,0,0,0.0625
272,0,11,21,279,25,11.0,2.0,11.0,8,1,8,9,8,8,7,0,0,0,0,0,0,0.047619047619047616
334,1,13,10,324,29,8.0,4.0,4.0,7,0,6,8,6,6,6,6,8,6,6,6,7,0.1
112,0,5,10,124,20,3.0,6.0,11.0,2,0,5,1,6,2,8,0,0,0,0,0,0,0.1
227,1,9,20,206,26,8.0,2.0,7.0,3,0,4,5,6,4,5,4,5,6,4,5,3,0.05
17,1,1,10,10,30,13.0,2.0,2.0,6,0,7,7,4,3,4,7,7,4,3,4,6,0.1
440,1,17,11,437,21,1.0,2.0,1.0,7,0,5,8,8,8,9,5,8,8,8,9,7,0.09090909090909091
261,0,11,21,283,26,10.0,4.0,2.0,5,0,3,6,7,5,7,0,0,0,0,0,0,0.047619047619047616
264,0,11,21,282,26,6.0,2.0,2.0,5,1,8,8,7,5,5,0,0,0,0,0,0,0.047619047619047616
200,0,9,20,228,25,8.0,2.0,9.0,6,0,5,10,9,6,9,0,0,0,0,0,0,0.05
4,0,1,10,15,23,1.0,2.0,1.0,7,0,6,9,8,9,8,0,0,0,0,0,0,0.1
61,0,3,10,66,28,7.0,2.0,2.0,4,0,5,8,7,8,8,0,0,0,0,0,0,0.1
409,1,15,18,386,23,5.0,2.0,2.0,5,0,5,7,7,6,5,5,7,7,6,5,5,0.05555555555555555
233,1,9,20,195,29,13.0,4.0,7.0,5,1,6,7,7,7,7,6,7,7,7,7,5,0.05
164,1,7,16,146,27,7.0,2.0,2.0,10,1,9,10,10,8,8,9,10,10,8,8,10,0.0625
166,1,7,16,148,26,8.0,6.0,7.0,2,1,8,8,8,8,8,8,8,8,8,8,2,0.0625
261,0,11,21,273,26,10.0,4.0,2.0,5,0,6,8,8,6,5,0,0,0,0,0,0,0.047619047619047616
269,0,11,21,277,24,7.0,2.0,2.0,7,1,8,7,7,6,7,0,0,0,0,0,0,0.047619047619047616
33,0,2,16,52,30,3.0,2.0,6.0,4,1,9,9,8,9,7,0,0,0,0,0,0,0.0625
450,1,17,11,430,25,13.0,2.0,9.0,7,1,7,7,7,7,5,7,7,7,7,5,7,0.09090909090909091
265,0,11,21,286,32,1.0,2.0,2.0,2,0,6,8,8,4,8,0,0,0,0,0,0,0.047619047619047616
349,0,14,18,374,33,3.0,2.0,7.0,7,0,5,9,8,5,7,0,0,0,0,0,0,0.05555555555555555
370,1,14,20,355,28,8.0,2.0,7.0,8,1,8,8,8,8,7,8,8,8,8,7,8,0.05
344,0,14,18,378,26,13.0,3.0,9.0,6,0,5,6,6,6,8,0,0,0,0,0,0,0.05555555555555555
120,0,5,10,122,20,6.0,3.0,6.0,8,1,7,8,7,8,8,0,0,0,0,0,0,0.1
167,1,7,16,146,23,10.0,2.0,2.0,1,0,3,6,8,2,5,3,6,8,2,5,1,0.0625
377,1,14,20,344,26,8.0,4.0,7.0,6,1,8,8,8,7,6,8,8,8,7,6,6,0.05
49,1,2,19,38,25,8.0,4.0,7.0,6,1,8,7,7,8,8,8,7,7,8,8,6,0.05263157894736842
327,0,13,9,339,29,13.0,2.0,7.0,3,0,8,8,8,8,8,0,0,0,0,0,0,0.1111111111111111
430,0,17,14,448,22,9.0,4.0,2.0,2,0,6,8,8,9,9,0,0,0,0,0,0,0.07142857142857142
374,1,14,20,357,30,8.0,4.0,7.0,9,1,10,8,7,6,7,10,8,7,6,7,9,0.05
165,1,7,16,145,30,13.0,2.0,6.0,4,0,6,8,9,6,8,6,8,9,6,8,4,0.0625
287,1,11,21,265,22,13.0,4.0,6.0,7,1,5,9,7,5,5,5,9,7,5,5,7,0.047619047619047616
149,0,7,16,160,28,13.0,2.0,2.0,6,1,9,7,8,8,8,0,0,0,0,0,0,0.0625
82,0,4,18,97,25,9.0,6.0,2.0,7,0,8,9,10,7,8,0,0,0,0,0,0,0.05555555555555555
78,0,4,18,96,23,11.0,3.0,11.0,2,0,2,5,9,2,9,0,0,0,0,0,0,0.05555555555555555
29,0,2,16,43,22,11.0,2.0,9.0,4,0,5,7,5,3,5,0,0,0,0,0,0,0.0625
450,1,17,11,435,25,13.0,2.0,9.0,3,0,6,8,8,3,7,6,8,8,3,7,3,0.09090909090909091
169,1,7,16,151,28,10.0,2.0,2.0,8,1,9,9,9,9,8,9,9,9,9,8,8,0.0625
244,1,10,9,241,28,8.0,2.0,7.0,5,1,8,9,9,9,9,8,9,9,9,9,5,0.1111111111111111
152,0,7,16,168,27,13.0,4.0,2.0,7,0,4,7,7,6,7,0,0,0,0,0,0,0.0625
204,0,9,20,231,26,8.0,2.0,7.0,8,0,7,7,9,8,7,0,0,0,0,0,0,0.05
20,1,1,10,4,24,8.0,2.0,7.0,7,0,7,8,8,7,8,7,8,8,7,8,7,0.1
30,0,2,16,48,23,1.0,2.0,1.0,7,0,7,7,5,7,5,0,0,0,0,0,0,0.0625
453,1,17,11,433,27,1.0,4.0,1.0,5,1,6,6,5,5,5,6,6,5,5,5,5,0.09090909090909091
100,1,4,18,90,30,8.0,6.0,2.0,1,0,8,7,7,2,4,8,7,7,2,4,1,0.05555555555555555
53,1,2,19,25,28,4.0,2.0,4.0,8,1,9,8,8,8,8,9,8,8,8,8,8,0.05263157894736842
375,1,14,20,360,27,8.0,2.0,1.0,7,1,4,9,9,7,8,4,9,9,7,8,7,0.05
20,1,1,10,8,24,8.0,2.0,7.0,8,1,8,10,9,9,8,8,10,9,9,8,8,0.1
263,0,11,21,292,26,3.0,1.0,10.0,4,1,10,8,9,10,10,0,0,0,0,0,0,0.047619047619047616
252,0,11,21,285,28,13.0,3.0,2.0,5,0,1,1,6,1,5,0,0,0,0,0,0,0.047619047619047616
52,1,2,19,23,21,1.0,2.0,1.0,2,0,7,7,6,6,6,7,7,6,6,6,2,0.05263157894736842
204,0,9,20,224,26,8.0,2.0,7.0,6,0,5,6,7,6,8,0,0,0,0,0,0,0.05
369,1,14,20,350,25,3.0,2.0,3.0,4,1,8,8,10,9,10,8,8,10,9,10,4,0.05
289,1,11,21,253,28,8.0,4.0,7.0,2,0,2,3,6,2,6,2,3,6,2,6,2,0.047619047619047616
172,1,7,16,156,27,8.0,2.0,7.0,6,1,6,8,7,7,8,6,8,7,7,8,6,0.0625
185,1,8,10,175,25,2.0,4.0,6.0,6,0,3,8,8,4,7,3,8,8,4,7,6,0.1
411,1,15,18,395,34,8.0,2.0,7.0,4,0,8,10,10,8,9,8,10,10,8,9,4,0.05555555555555555
353,0,14,18,365,25,9.0,4.0,2.0,5,1,6,6,7,6,6,0,0,0,0,0,0,0.05555555555555555
257,0,11,21,282,24,9.0,2.0,2.0,5,0,7,7,7,7,7,0,0,0,0,0,0,0.047619047619047616
447,1,17,11,439,26,13.0,4.0,7.0,3,0,4,5,6,5,5,4,5,6,5,5,3,0.09090909090909091
186,1,8,10,175,24,5.0,4.0,2.0,5,1,7,6,6,6,5,7,6,6,6,5,5,0.1
435,0,17,14,444,22,1.0,1.0,1.0,4,1,8,9,8,8,8,0,0,0,0,0,0,0.07142857142857142
42,1,2,19,38,23,5.0,4.0,5.0,5,0,6,10,9,8,10,6,10,9,8,10,5,0.05263157894736842
212,0,9,20,227,27,8.0,3.0,7.0,6,1,8,7,8,7,8,0,0,0,0,0,0,0.05
16,1,1,10,5,25,8.0,2.0,7.0,7,0,5,8,7,7,7,5,8,7,7,7,7,0.1
47,1,2,19,34,30,8.0,2.0,2.0,6,1,5,6,7,7,7,5,6,7,7,7,6,0.05263157894736842
8,0,1,10,11,25,13.0,2.0,6.0,5,1,5,8,7,4,7,0,0,0,0,0,0,0.1
66,1,3,10,62,29,8.0,3.0,7.0,5,1,9,8,8,8,7,9,8,8,8,7,5,0.1
287,1,11,21,252,22,13.0,4.0,6.0,6,1,7,7,7,7,6,7,7,7,7,6,6,0.047619047619047616
415,1,15,18,384,31,8.0,2.0,7.0,5,1,5,5,5,5,5,5,5,5,5,5,5,0.05555555555555555
278,1,11,21,268,32,5.0,2.0,2.0,7,1,7,5,7,7,7,7,5,7,7,7,7,0.047619047619047616
370,1,14,20,348,28,8.0,2.0,7.0,3,0,4,7,5,5,5,4,7,5,5,5,3,0.05
105,1,4,18,91,25,1.0,1.0,1.0,10,1,8,8,10,9,7,8,8,10,9,7,10,0.05555555555555555
90,0,4,18,101,23,10.0,4.0,10.0,1,0,4,8,8,4,5,0,0,0,0,0,0,0.05555555555555555
360,0,14,18,378,24,3.0,6.0,3.0,5,1,6,7,7,6,6,0,0,0,0,0,0,0.05555555555555555
45,1,2,19,22,28,8.0,2.0,7.0,5,1,7,7,7,5,6,7,7,7,5,6,5,0.05263157894736842
432,0,17,14,442,28,11.0,2.0,11.0,10,1,7,10,10,10,10,0,0,0,0,0,0,0.07142857142857142
252,0,11,21,274,28,13.0,3.0,2.0,8,1,4,5,6,6,6,0,0,0,0,0,0,0.047619047619047616
108,1,4,18,81,24,5.0,2.0,5.0,5,1,8,7,6,7,6,8,7,6,7,6,5,0.05555555555555555
183,0,8,10,188,24,11.0,2.0,6.0,5,0,6,7,7,7,7,0,0,0,0,0,0,0.1
360,0,14,18,365,24,3.0,6.0,3.0,7,1,7,8,7,6,7,0,0,0,0,0,0,0.05555555555555555
